gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
0,0,0,0,65,1,2,1,0,1,2,2,2,2,0,1,1,108.4023110819349,6949.155877393787,1
0,0,0,0,13,0,0,1,0,0,0,0,0,1,0,0,0,26.12271895349457,328.40507886094895,1
0,0,0,0,11,1,1,0,1,0,1,1,0,0,0,1,2,63.57259603293652,713.7980649008234,1
0,1,0,0,1,1,0,1,0,0,0,0,2,1,0,1,2,89.12434147667868,89.12434147667868,1
0,1,1,0,48,1,0,1,0,0,0,0,0,0,0,1,2,73.61411502953979,3443.9684280350302,1
0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,2,21.820720788139646,58.86882473443763,1
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,71.2384052237959,71.2384052237959,1
0,0,0,0,32,1,0,0,0,2,0,0,0,0,0,0,2,70.76112239451403,2276.3151319922345,1
0,0,0,0,17,0,0,0,0,0,0,1,0,0,0,0,2,50.15806359412116,899.0975251096454,1
0,0,0,0,5,1,0,0,0,0,2,0,1,1,0,1,2,70.50601293767141,347.605140380137,1
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,45.66197999663562,45.66197999663562,1
1,0,0,0,12,0,1,0,1,0,0,1,1,0,0,0,1,48.20353337493795,600.5596179419899,1
1,0,0,0,3,1,0,0,0,1,1,0,0,0,0,0,3,55.84903368036838,165.4413031233154,1
1,0,0,0,67,1,2,1,0,2,2,1,2,2,1,0,1,109.5196642096234,7421.117740540218,1
0,0,1,0,54,1,2,1,0,2,1,0,2,1,0,1,2,102.38313941347857,5628.12573286655,1
1,0,0,0,3,0,0,0,0,0,1,0,1,0,0,1,3,44.77303997232102,130.4417973351786,1
1,0,0,0,5,1,1,1,0,0,1,0,2,0,0,1,2,92.2516314926343,452.0339208211556,1
1,0,0,0,1,1,0,1,0,0,0,0,2,1,0,1,2,88.52252010982562,88.52252010982562,1
0,0,0,0,12,1,0,1,0,0,2,0,2,1,0,1,2,96.08470108949075,1062.0233656809369,1
0,0,0,0,4,1,1,1,0,1,1,0,0,0,0,0,0,83.05518072490882,335.93104285513624,1
1,0,1,0,57,1,2,1,0,1,2,0,2,0,0,1,2,99.68587875456554,5742.970283549189,1
1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,2,75.87780624988359,75.87780624988359,1
0,1,1,0,42,1,2,1,0,0,2,2,2,2,1,1,2,107.6175202986003,4533.915345522409,1
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,70.83727079062312,70.83727079062312,1
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.55651765650217,70.55651765650217,1
0,0,0,0,37,0,1,0,0,0,2,0,0,0,0,0,1,32.17605571364634,1139.7772274973893,1
0,0,0,0,10,1,0,1,1,0,0,0,2,0,0,1,2,85.01176747023437,832.5234246770225,1
1,0,1,0,19,1,0,0,1,0,0,1,0,0,0,1,2,60.49748375722328,1151.402207739221,1
0,0,0,0,37,1,2,1,0,1,1,1,0,0,0,1,2,92.11404595546003,3474.276166375901,1
0,0,0,0,21,1,1,1,0,0,0,0,2,2,0,1,2,97.46449990557566,2119.3035643821777,1
0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,0,2,75.78106278028467,246.15194537313477,1
0,0,0,0,16,1,1,1,0,0,0,0,2,1,0,1,2,93.14067753866765,1533.769711885727,1
0,0,0,0,28,1,2,1,0,1,1,0,0,2,0,1,2,95.6524845783222,2741.4230980099533,1
0,0,0,0,11,1,1,1,0,1,0,0,2,0,0,0,0,89.74426194393538,1051.8606227299256,1
0,0,0,0,25,1,1,1,0,0,2,0,0,2,0,1,2,90.00174830299466,2368.4563592689374,1
1,0,0,0,45,1,2,1,0,0,2,1,1,1,0,0,0,95.29027990328107,4138.459080260375,1
0,0,0,0,25,1,1,1,0,0,1,0,0,2,0,1,2,89.28655617449957,2366.959612792236,1
1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,45.00955368247641,80.9008245210419,1
0,0,0,0,4,0,0,0,1,1,0,0,0,0,0,1,2,31.28096505685432,139.06860430528715,1
0,0,0,0,9,1,1,1,0,0,0,0,0,2,0,1,1,84.30271740799577,804.1623369708764,1
0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,1,3,50.93749452097829,151.51642845961288,1
0,0,0,0,4,0,1,0,1,2,0,0,0,0,0,0,2,32.35740125116277,136.15967855921286,1
0,0,0,0,30,1,0,1,0,0,0,0,1,1,0,0,1,90.33506513045899,2755.514263700197,1
0,0,0,0,15,1,1,0,0,0,2,0,0,1,0,0,1,68.48233507944207,1037.7231398638135,1
0,0,0,0,15,1,2,0,0,0,0,1,0,0,0,0,1,53.746256434601975,760.1525930287952,1
0,0,0,0,2,1,2,1,0,1,0,0,0,0,0,1,2,82.77492397330514,234.26255133002502,1
1,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,2,55.192896743416426,55.192896743416426,1
1,0,0,0,1,1,0,1,0,0,0,0,2,2,0,1,2,89.24947763492777,89.24947763492777,1
1,0,0,0,7,1,2,1,0,0,1,0,1,0,0,1,1,88.58706146590443,628.40929680702,1
0,0,0,0,11,1,0,1,0,0,0,0,0,2,0,0,0,82.03095198294977,948.7433047579188,1
0,0,1,0,52,1,0,1,0,0,1,0,2,2,1,0,0,95.24534049044473,4996.07716345679,1
1,0,0,0,2,1,0,1,0,0,1,0,2,2,0,0,2,94.75543771139661,178.83728867260234,1
1,0,0,0,15,1,0,1,0,1,0,0,0,0,0,1,1,77.46133074881914,1178.280300294717,1
0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,1,1,71.37034243034533,267.8935249970915,1
0,0,0,0,21,1,0,0,1,2,1,0,0,0,0,0,2,61.96019086442069,1422.2062966628212,1
1,0,0,0,9,1,2,1,0,0,0,0,2,0,0,1,0,89.70925868443645,832.163884293949,1
0,0,0,0,46,1,1,1,0,0,0,0,0,0,0,0,1,80.95427705117301,3682.4142374002245,1
0,0,0,0,23,1,2,1,0,0,0,0,0,0,0,0,0,75.5391019151292,1755.3267279381942,1
0,0,0,0,42,1,2,1,0,1,0,0,2,2,0,1,2,101.07162310587026,4388.610606037499,1
0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,1,2,76.08969632057837,208.42458142076964,1
1,0,1,0,68,1,2,1,0,1,0,0,2,2,1,0,0,98.79406672386138,6863.0008156433605,1
1,0,0,0,3,1,2,1,0,0,2,0,2,2,0,1,2,101.06574269529071,330.05989710461944,1
0,1,0,0,37,1,2,1,0,0,0,0,0,0,0,1,2,76.34430044561441,2851.583567413373,1
1,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,3,55.34815983154719,160.93343848392476,1
0,0,0,0,2,1,0,1,0,0,0,0,0,1,0,0,2,80.3154690366955,161.6443813646877,1
0,1,0,0,36,1,1,1,0,0,0,0,1,1,0,1,2,92.2666215922855,3470.2403832169975,1
0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,3,45.93676986054104,193.1393232696562,1
0,0,0,0,10,0,1,0,0,0,0,0,0,1,0,1,2,33.37686177064279,298.57293748389895,1
0,0,1,0,11,1,2,1,0,1,0,0,2,1,0,1,1,100.22332570168396,1219.3157009794381,1
1,0,1,0,31,1,1,1,0,0,0,0,0,2,0,0,1,88.14802789236599,2644.3661655995647,1
1,0,0,0,20,1,2,1,0,0,1,0,1,0,0,1,2,86.29849350595178,1764.0831238716469,1
1,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,1,26.226277764453197,258.0084141058774,1
1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,2,44.48302032974852,94.1387967682875,1
0,0,1,0,40,0,1,0,0,0,0,0,0,0,0,0,2,52.76184028104227,2195.06973142936,1
0,0,0,0,14,1,0,0,0,0,1,0,0,1,0,1,1,63.30156944050776,893.7062832579319,1
1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.6842496878553,69.6842496878553,1
0,0,0,0,1,1,0,1,0,0,0,0,2,0,0,1,2,80.53246260382893,80.53246260382893,1
0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,1,21.37963992711264,105.75554010933104,1
0,0,0,0,2,1,0,1,0,0,1,0,0,2,0,1,2,85.77885370026974,168.4857716621711,1
1,0,0,0,37,1,0,1,0,0,0,0,0,0,0,1,0,71.24809524791523,2594.0043708830767,1
0,0,0,0,24,1,0,1,0,1,0,0,0,1,0,0,1,86.75946617724759,2169.767739864483,1
1,0,0,0,18,1,0,1,0,0,0,0,0,1,0,0,1,76.67007981402023,1423.3899685838433,1
0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,25.592698402810196,77.80165265931944,1
1,0,1,0,67,1,2,1,0,0,2,0,2,2,0,1,1,102.20017216198426,6996.661815264836,1
1,0,0,0,5,1,0,1,0,0,0,0,2,2,0,1,2,91.94358588853495,450.1721464879048,1
0,0,0,0,29,1,2,1,0,0,1,0,1,1,0,0,1,96.58181925772439,2930.817636266637,1
0,0,0,0,12,1,0,1,0,1,1,0,0,0,0,0,1,79.92331444087462,950.2890400670075,1
1,0,0,0,7,1,2,1,0,0,1,0,2,2,0,1,2,99.43439343729904,668.0650342016954,1
0,0,0,0,58,1,0,1,1,1,0,2,2,2,1,1,1,105.14356552164361,6211.4126189939125,1
0,0,0,0,36,1,0,1,0,0,1,1,0,2,0,1,2,86.75790860651531,3074.8419637022703,1
0,1,0,0,26,1,2,1,0,1,0,0,1,0,0,1,2,87.54814698038506,2281.593022817514,1
0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,1,2,75.12894169478082,165.8541735591797,1
0,0,0,0,18,1,0,0,0,0,2,1,0,0,0,1,1,55.07500105445516,1046.4768379096536,1
1,0,0,0,8,1,0,0,0,0,0,0,1,0,0,0,2,52.20554516417383,446.2510232954287,1
0,0,0,0,10,1,2,1,1,0,0,0,2,1,0,0,2,95.8044799049774,978.2282626195125,1
0,0,1,0,59,1,0,1,0,2,0,0,2,2,1,0,2,94.94337241416778,5610.267280394797,1
0,0,0,0,52,1,2,1,1,2,0,1,2,2,1,1,1,107.84557447376385,5536.2358706504965,1
1,0,0,0,21,1,1,0,1,1,0,0,0,0,0,0,1,59.02201656716875,1254.3110406466856,1
0,0,1,0,32,0,0,0,0,1,0,1,0,0,0,0,2,50.23220470584566,1443.5329064372118,1
0,0,1,0,11,1,1,1,1,0,0,1,2,0,0,0,1,92.29027143028496,1222.423540946151,1
0,0,0,0,1,1,0,1,0,0,0,0,2,0,0,1,2,79.21351047627604,79.21351047627604,1
0,0,0,0,58,1,2,1,0,2,1,0,2,2,0,1,0,102.0907736910496,6015.501190256579,1
0,0,0,0,1,1,2,1,0,0,2,0,2,2,0,1,2,101.07165441476926,101.07165441476926,1
1,0,1,0,53,1,2,1,2,1,0,0,2,0,0,1,1,99.60095399309088,5246.361007258514,1
0,0,0,0,29,1,2,0,0,0,0,1,0,0,0,1,2,75.53271329383722,2183.683139244867,1
0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,22.628493219792485,57.49222017934317,1
0,0,0,0,39,1,0,0,0,1,0,1,0,1,0,0,2,61.00524762438052,2498.8275975284387,1
0,0,0,0,8,1,0,1,0,1,0,0,2,0,0,1,1,82.21812427200116,679.7604617982611,1
1,0,0,1,1,1,0,2,1,1,1,1,1,1,0,0,3,19.256658771996307,19.256658771996307,1
0,0,0,0,5,1,0,1,0,0,0,0,2,2,0,1,1,93.73465358767395,451.5297198659149,1
0,0,1,0,55,1,0,0,1,0,0,0,1,2,1,0,0,71.62298211160771,3913.266710773517,1
0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,2,71.08907624484654,71.08907624484654,1
1,0,0,0,3,0,1,0,1,1,0,0,0,0,0,1,1,30.524260606428253,104.75956425736223,1
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,3,70.42937382807325,70.42937382807325,1
0,0,0,0,3,1,0,0,0,0,0,0,2,0,0,0,2,58.954889193870024,157.5740103930716,1
0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,25.45029856738542,25.45029856738542,1
1,0,1,0,10,1,2,1,0,0,0,0,0,2,0,0,2,85.51332482145878,852.1839896127377,1
1,0,1,0,70,1,2,1,1,2,0,0,2,2,0,1,0,106.099573557686,7561.104655980099,1
0,0,1,0,8,1,2,1,0,0,0,0,1,0,0,1,0,85.27190907427148,756.4374145222305,1
0,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,67.07594580665672,994.6894221727963,1
0,0,1,0,3,0,1,0,0,0,0,1,0,0,0,1,2,31.226632758335896,95.3066684251033,1
0,0,0,0,5,1,1,1,0,1,0,0,0,0,0,1,2,78.92174366191455,412.1971337104271,1
1,0,0,0,36,1,2,1,0,0,0,1,2,2,0,0,0,100.06720036533169,3485.663233684859,1
0,0,0,0,12,1,0,1,0,1,0,1,0,2,0,1,0,92.27873308197057,1167.8810718861305,1
0,0,0,0,7,1,2,1,0,0,0,0,0,0,0,1,1,74.99388136839785,546.6890007354732,1
1,0,0,0,44,0,1,0,0,2,0,0,0,0,0,0,1,30.342892889175875,1362.5997012162431,1
0,0,0,0,18,0,1,0,0,1,0,0,1,0,0,0,2,34.65513047751284,683.5850632737171,1
0,0,1,0,29,1,2,1,1,1,0,0,2,0,0,1,1,95.72946713575824,2833.594075493102,1
0,0,0,0,18,1,2,1,0,0,0,0,0,2,0,1,0,87.31007315634845,1532.0305184474746,1
1,0,0,0,67,1,2,1,0,1,0,0,2,2,2,0,0,102.26152999858981,6864.429573043358,1
0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,44.46394229555195,406.74825705523136,1
1,0,0,0,40,1,0,1,0,0,0,0,0,2,0,1,1,90.75219871603599,3615.0569910325808,1
0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,1,28.027320920663797,227.16656705163464,1
1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,2,43.2335260001561,43.2335260001561,1
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,3,70.01654589530207,70.01654589530207,1
0,0,0,0,8,1,1,1,0,2,2,0,2,2,0,0,2,105.23867102205283,830.3520096219758,1
1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,75.278486643705,75.278486643705,1
0,0,0,0,1,1,0,1,0,2,0,0,0,0,0,1,1,74.30475036961815,74.30475036961815,1
0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,2,70.5544308632704,149.4664629490559,1
0,0,0,0,48,1,2,1,0,1,0,1,2,0,0,0,1,93.33002638441455,4506.825381762285,1
0,0,0,0,22,1,0,0,0,1,0,1,0,0,0,0,1,54.54038451404365,1206.5235406006982,1
0,0,0,0,2,1,1,1,0,0,0,0,2,0,0,1,1,86.34053305970225,182.53579958955336,1
1,0,0,0,26,1,2,1,0,0,2,0,1,2,0,1,2,97.53707976181266,2513.8193238518734,1
0,0,1,0,20,1,2,1,0,1,2,0,2,2,0,1,0,105.85407210419771,2239.817770692946,1
1,1,0,0,15,1,0,1,0,0,0,0,0,1,0,1,1,79.0186673375682,1156.6870515987437,1
0,0,0,0,7,1,0,2,1,1,1,1,1,1,0,0,2,20.011322176084974,164.79681799211684,1
0,0,0,0,15,0,1,0,0,1,0,0,1,0,0,1,2,41.823386911226166,679.7661370224388,1
0,0,0,0,5,1,1,1,0,2,0,0,0,2,0,1,2,91.61777127125579,505.37597628246044,1
0,0,1,0,13,1,1,1,0,0,1,0,2,2,0,0,1,102.93191516871536,1357.1385558908041,1
0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,75.71335180125187,166.24882955623437,1
0,0,0,0,2,1,0,1,0,1,0,0,2,0,0,1,0,87.20243210876689,183.78932408157516,1
0,0,0,0,6,1,2,1,0,2,0,0,2,2,0,1,2,99.83987649800548,557.1270782880448,1
0,0,0,0,15,1,0,2,1,1,1,1,1,1,0,0,1,19.966391643157614,289.29350920316836,1
0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,2,50.2637022155899,50.2637022155899,1
1,0,0,0,30,0,1,0,0,0,0,0,0,0,0,1,2,62.79901751230755,1714.177886943077,1
1,0,1,0,4,1,0,1,0,0,0,0,1,0,0,0,2,78.03690027692822,307.9568573407395,1
1,0,0,0,13,0,1,0,0,0,1,0,2,2,0,1,2,50.85029461364406,712.5900707512162,1
1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,45.882474774611815,81.75774474094231,1
0,0,0,0,2,1,1,0,0,2,0,0,0,0,0,1,3,54.34953652220006,114.10630793472498,1
0,0,0,0,2,1,0,1,0,0,2,1,0,1,0,0,1,90.33335414787152,190.89529087495993,1
0,0,0,0,5,1,1,1,0,0,0,0,2,2,0,1,0,95.30879067671107,463.04006488897676,1
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,0,20.04850602762999,20.04850602762999,1
0,0,0,0,5,1,1,1,0,0,0,0,1,2,0,1,0,92.29548360203789,462.2890967204076,1
0,0,1,0,21,0,0,0,2,0,1,0,1,1,0,1,2,55.11527906291911,1154.9751222421132,1
0,0,0,0,10,0,0,0,0,1,0,0,0,0,0,0,2,37.9195321187037,344.5255396696359,1
0,0,0,0,8,1,0,1,1,0,0,0,2,0,0,0,2,84.7923943495185,669.7115041629353,1
0,0,0,0,10,1,2,1,0,1,0,0,0,0,0,1,0,80.68639893598005,831.0606260637221,1
1,1,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,74.4,74.4,1
0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,74.83828836470808,74.83828836470808,1
0,0,0,0,13,1,1,1,0,1,1,0,2,0,0,0,2,93.83686722372511,1214.5438142730077,1
0,0,0,0,21,1,0,0,0,1,0,1,0,0,0,1,1,55.394722681828284,1192.3404939302031,1
0,0,0,0,22,1,2,1,0,0,1,0,1,1,0,1,1,86.96143335396032,1838.9453284673132,1
0,0,0,0,1,1,0,1,0,1,0,0,2,0,0,0,2,84.54905364290637,84.54905364290637,1
0,0,0,0,11,0,1,0,0,1,0,0,0,0,0,0,3,30.50986328486407,306.1319055353612,1
0,0,0,0,7,1,1,1,0,0,0,0,2,0,0,1,2,86.22032873769479,582.646004850174,1
0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,2,25.185493668035267,85.57887772301899,1
0,0,0,0,43,1,2,1,0,0,1,1,2,2,0,1,2,104.96595189269351,4531.4209944986815,1
1,1,1,1,42,1,2,1,0,2,2,1,2,1,0,1,2,108.77130949041532,4536.680066685367,1
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.85234709837827,20.85234709837827,1
0,0,0,0,24,1,0,1,1,0,0,0,0,0,0,0,0,80.88980865263545,1920.6431753714119,1
0,0,0,0,5,1,2,1,0,0,1,0,2,0,0,1,1,92.48871394987637,452.6919730231741,1
0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.86648989205194,69.86648989205194,1
0,0,0,0,7,1,1,1,0,0,0,0,0,2,0,0,0,89.07282127249168,661.9124481818561,1
0,0,0,0,20,1,1,1,0,0,1,0,1,2,0,1,2,97.3733467479973,1843.8610522307533,1
0,0,0,0,62,1,2,1,1,1,2,0,2,0,0,1,2,101.18353540296113,6216.00671352746,1
0,0,0,0,6,1,1,1,0,1,2,1,2,2,0,1,1,103.50435919720432,665.6917368478418,1
1,0,0,0,10,1,2,0,0,0,0,0,1,1,0,1,0,76.33556587698793,791.5820077158381,1
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.603516963345808,20.603516963345808,1
1,1,0,0,27,1,2,1,0,0,0,0,2,2,0,0,2,98.08925700505579,2654.156331409399,1
0,0,0,0,49,1,0,1,0,0,0,1,1,0,0,0,0,24.156926981879018,1021.9826307425374,1
0,0,0,0,21,1,2,1,1,0,0,0,2,2,0,1,2,99.71905273492955,2102.428884704184,1
0,0,0,0,3,1,0,1,1,0,2,0,2,2,0,1,1,99.20064936371674,287.6357630023671,1
0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,2,70.3419427507561,203.9618435453276,1
0,0,0,0,8,1,1,1,0,0,0,0,0,1,0,0,0,84.65069523056164,664.5755501682877,1
0,0,0,0,4,1,0,0,0,1,0,0,1,1,0,1,0,69.29371909558186,264.2969370524208,1
1,0,0,0,2,1,0,1,0,1,0,0,2,2,0,0,2,95.51891331711087,167.31808092177783,1
1,0,1,1,21,1,1,1,0,1,1,0,2,2,0,0,2,104.31342648302746,2158.0776959375344,1
1,0,0,0,25,1,0,1,0,2,0,0,1,1,0,1,2,93.73232688036543,2452.2239564843053,1
1,0,0,1,1,1,2,1,0,0,0,0,0,0,0,1,2,74.35774456708165,74.35774456708165,1
0,0,0,0,44,1,2,1,0,1,1,0,0,0,0,1,0,84.13332213936503,3857.508819464788,1
0,0,0,0,1,1,0,1,0,2,0,0,0,0,0,1,2,74.64349330988848,74.64349330988848,1
0,0,0,0,40,1,1,1,1,0,0,0,1,1,0,0,2,100.75089647759795,4086.557111716848,1
0,0,1,1,70,1,2,1,0,2,2,0,2,2,0,1,2,103.6956470790022,7412.562355665295,1
1,0,0,0,38,1,2,1,0,0,0,0,2,2,0,1,0,95.7011078840982,3759.306959083938,1
0,0,0,0,24,1,2,0,0,0,0,2,1,0,0,0,1,83.62360803060265,1993.9288159993816,1
1,1,0,0,12,1,0,1,0,1,1,1,0,0,0,1,2,79.8179984827206,1032.899605719882,1
0,0,0,0,40,1,0,1,0,0,0,0,0,0,0,0,0,71.69332811818359,2868.6027639601557,1
1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.5332900945342,69.5332900945342,1
0,0,0,0,47,1,2,1,0,2,2,0,2,2,0,1,0,107.40984374721027,5121.314880082992,1
0,0,0,0,3,1,0,2,1,1,1,1,1,1,0,0,2,19.785624440030812,58.35125783956863,1
0,0,0,0,11,0,1,0,0,0,0,1,0,0,0,1,2,26.994765585743732,295.7407310424363,1
0,0,0,0,4,1,1,1,0,0,0,0,1,0,0,1,2,83.29328391669101,320.48330886964897,1
0,0,0,0,25,1,2,1,0,2,0,0,2,0,0,1,1,89.71790336322613,2279.6376617712917,1
0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,2,21.18735137451998,77.54229047346061,1
0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,29.747427362486484,75.64846838915473,1
0,0,0,0,5,1,2,1,0,0,1,0,2,0,0,1,2,92.2506392173332,453.11071187733353,1
1,0,0,0,10,1,0,1,0,1,1,1,2,0,0,0,2,93.84549917639444,932.2561677953113,1
0,0,0,0,18,1,2,1,0,0,0,0,2,0,0,1,2,92.76849924013763,1738.0707911958436,1
0,0,0,0,7,1,0,1,0,0,0,0,2,1,0,1,1,87.36374609653917,677.2908787392552,1
0,0,0,0,3,1,0,1,0,0,0,0,1,2,0,1,1,90.38523650569692,241.59053232402061,1
1,0,0,0,12,1,0,1,1,0,0,1,0,0,0,0,0,78.68428794516248,867.9598978410487,1
0,0,0,0,55,0,1,0,0,2,0,0,2,2,0,0,2,54.92108025871399,3021.2183796119293,1
1,0,0,0,8,1,0,1,0,1,2,0,0,0,0,1,2,80.04377947534287,741.6863992388189,1
0,0,0,0,3,1,0,1,0,0,0,0,2,0,0,1,2,86.08271057034604,307.4,1
1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,2,45.74842650310831,126.0427804462195,1
0,0,0,0,8,1,2,1,0,1,2,0,2,0,0,0,2,95.67468259702359,775.2107586108315,1
1,0,0,0,1,0,1,0,0,0,0,0,0,2,0,1,2,35.467046251158166,35.467046251158166,1
0,0,0,0,30,1,2,1,0,1,0,1,2,0,0,0,1,90.23561607225201,2795.7599426102383,1
1,0,0,0,22,1,2,1,0,0,0,0,2,2,0,1,1,95.98873415172595,2090.4443133281557,1
0,1,0,0,37,1,2,1,0,0,0,0,0,0,0,1,1,75.68865077635989,2853.77014079155,1
0,0,0,0,41,1,1,0,0,2,2,0,1,1,0,0,0,92.82204075863501,3549.376162211615,1
1,0,0,0,68,1,0,1,0,2,2,2,2,2,1,0,0,106.18036134151899,7220.627414401637,1
0,0,0,0,4,1,1,1,0,0,2,0,2,0,0,1,2,95.20870997900259,450.88732716234045,1
0,0,0,0,13,1,0,1,0,0,2,0,0,0,0,0,2,78.92866876846813,1027.5593421680685,1
0,0,0,0,11,1,2,1,0,0,1,0,2,2,0,1,2,100.47634445227396,1130.7762083039727,1
0,0,0,0,9,1,0,1,0,0,0,0,0,2,0,1,2,80.56247342960434,715.0572189400602,1
0,0,0,0,4,1,2,1,0,0,0,0,0,0,0,0,1,76.64867870451434,336.75366336137506,1
0,0,1,0,64,1,2,1,0,1,1,0,2,2,0,1,1,101.22348509594198,6599.039640406534,1
0,0,1,0,3,1,0,1,0,0,0,0,0,1,0,1,1,79.97792690063565,250.8923450291068,1
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,0,19.976084924596208,19.976084924596208,1
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,19.301363055242682,19.301363055242682,1
1,0,0,0,33,1,0,1,0,0,2,0,2,0,0,0,2,88.19222638886536,3026.6961025530168,1
0,0,0,0,39,1,0,1,2,2,0,0,0,0,0,1,1,81.49785903907973,3233.727773455368,1
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.167310688695895,20.167310688695895,1
1,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0,2,80.83843898011641,80.83843898011641,1
1,0,0,0,41,1,2,1,0,0,1,2,2,2,1,1,2,101.48511787830357,4212.578158531133,1
0,0,0,0,16,0,1,0,0,0,0,1,2,1,0,1,2,48.850624201204546,814.2833958240974,1
0,0,0,0,32,1,2,1,2,1,0,1,2,2,0,1,1,107.52944644888704,3437.655253054596,1
0,0,0,0,30,1,2,0,1,1,0,2,0,0,0,1,2,71.33577594361621,2088.7715396768435,1
0,1,0,0,24,1,0,1,0,1,0,0,1,1,0,1,2,92.12939559060842,2294.8871986393738,1
0,0,0,0,10,1,2,1,0,1,0,0,0,0,0,1,0,86.44074295876146,893.9817403009592,1
0,0,0,0,4,1,1,1,0,1,0,0,2,0,0,1,2,90.74764537000641,366.8804255648332,1
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,24.674408713562443,24.674408713562443,1
0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,24.053314311111,36.74876646162969,1
0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,1,1,75.3452703836652,230.55317067879227,1
0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,2,70.85138015229029,139.330677867936,1
0,0,0,0,3,1,0,1,0,0,0,0,2,0,0,0,2,79.19793404251052,242.74128705162948,1
1,0,1,0,8,0,1,0,0,0,0,0,0,0,0,0,0,26.63755114446571,264.5457086307556,1
0,0,0,0,10,1,1,1,0,1,0,0,0,0,0,1,0,80.20468584196175,830.7449087928277,1
0,0,1,0,48,1,1,0,1,0,1,2,2,2,1,0,1,84.97164892090322,4059.469306358557,1
0,0,1,0,25,1,0,1,0,2,1,0,1,0,0,1,0,86.92131521235706,2259.607237323036,1
0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,1,1,74.2955844133568,229.01051946901015,1
0,0,0,1,4,1,2,1,0,1,2,0,0,0,0,0,0,84.36855499033464,334.37510964709634,1
0,0,0,0,4,1,0,0,0,1,0,1,0,0,0,0,2,56.29472665851106,235.17176222507337,1
0,0,0,0,7,1,2,1,0,0,0,0,0,2,0,1,2,85.55837051205907,617.2680982352895,1
0,0,0,0,24,1,1,1,0,2,0,0,2,2,0,1,1,100.62405576100025,2437.32522599836,1
